time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,q0,q1,q2,q3,wx_rads,wy_rads,wz_rads,speed_ms,dynamic_pressure_Pa,angle_of_attack_deg,mach_number
46.5,14243.670526681357,1.4644793982590656,8112.027335113023,231.1237760585637,0.08799014752919167,-81.426782978483,-0.30856875629385677,0.8755019971808705,0.2559148824039189,0.2717732653917347,338.776603169487,-0.12089058406330078,1.3325461197413766,245.04801282210008,15561.860324140509,61.94577255317193,0.796682051495683
47.0,14359.103385362685,1.5088788119307028,8070.182421076715,230.6073609114924,0.08960841956845898,-85.95042093164429,-0.17800860045470937,-0.9103007018338766,-0.09130855850687267,-0.3638689734699215,335.93202181395304,-0.10062428960760966,1.371503054524191,246.10411982443327,15773.610878485097,63.00592388287021,0.7996537866637203
47.5,14474.277412030979,1.5540885826997448,8026.079464378549,230.08797582764683,0.09123122825627873,-90.45870910133253,0.9202000245301055,0.12439562333001787,-0.3079905040013559,0.20969620921618717,333.0845689403633,-0.08858059963726234,1.4710604416470303,247.23119341191617,16000.980660609664,63.4869206118364,0.8028278478164087
48.0,14589.1905323738,1.6001104866610418,7979.726471921968,229.5636319401281,0.09285671552432449,-94.9504415489061,0.22826383185728288,0.8982267617190686,0.08598490992283299,0.36710290630024855,330.2330072034696,-0.10285983429385331,1.4771699766559787,248.42515187123155,16243.873364443252,64.85280541974859,0.8061904615716711
48.5,14703.840126256502,1.646945498694804,7931.1319029389415,229.03378201892693,0.09448339922672253,-99.42489213422785,-0.20721004661052567,0.9032630359501367,0.2489121255157883,0.28336702872232583,327.37616112167166,-0.1345294672669061,1.54194325226338,249.6833823243127,16502.394489685852,65.66532326303721,0.8097326268658919
49.0,14818.223309342131,1.6945938083011753,7880.304585982458,228.49790204534682,0.09610961007172168,-103.88130434976526,0.01479983949459851,0.9257579322340032,0.18336134148060235,0.3319738221140544,324.5129098254905,-0.12497199634219738,1.593421045833039,251.00323876314948,16776.65929352972,66.60785380743242,0.8134452344425037
49.5,14932.33693717182,1.7430547162643955,7827.253736875627,227.9554755422426,0.09773345750451226,-108.31888565155103,0.7664700268754706,0.5193122849292553,-0.15422075667513613,0.34659730952460305,321.6421867426229,-0.07810922441786493,1.689094735229081,252.3820306010562,17066.78974242865,67.17122303387669,0.8173190334766676
50.0,15046.177608929023,1.7923265162205164,7771.988976682944,227.40599355940563,0.09935279772768404,-112.73680765445735,0.4373135502910408,-0.815557882563699,-0.33191119042155565,-0.18583026116162693,318.76297936982064,-0.16051444909903023,1.74659488954153,253.81702775392543,17372.913575735878,68.04983861827739,0.8213446518768918
50.5,15159.741671213673,1.8424063588858055,7714.520349571366,226.84895472779047,0.10096519616285438,-117.134206379619,-0.8740894136033845,0.3044896903304859,0.36620871836548213,-0.10109980910743635,315.8743291208347,-0.13591761045380255,1.863655842359912,255.30546558827356,17695.163346778798,68.45099877881727,0.8255126161058065
51.0,15273.0252218608,1.8932900961298262,7654.858340533341,226.2838653830876,0.10256788435199693,-121.51018256041085,0.87943879935665,-0.28564788146420916,-0.36259474840931033,0.1208074320033844,312.97533124695804,-0.1377680432969419,1.9401609546808067,256.84454971586723,18033.67543972242,69.18791455639632,0.8298133704415641
51.5,15386.024113838088,1.9449721019976551,7593.013892940267,225.7102397579363,0.10415771044504264,-125.8638020160178,-0.4848996700763666,0.7849586261422254,0.3624251313935845,0.13578426937130877,310.0651348267163,-0.18209417642250386,1.9701872389483728,258.4314606202988,18388.58906091591,70.27597918947777,0.8342372956202945
52.0,15498.733959256571,1.9974450668822215,7528.998425890542,225.12760024238747,0.10573108146276441,-130.1940961008183,-0.7109051744756054,-0.5843267849537052,0.06748195883313038,-0.3869104059335415,307.1429428211797,-0.07826248251090376,2.041520842057834,260.06335810618714,18760.04520378857,71.03579506611905,0.8387747268180519
52.5,15611.150133528918,2.050699760818552,7462.823851312661,224.53547771331273,0.10728389720062018,-134.50006223573948,0.08759118090647317,-0.9143694782905272,-0.29185413792556536,-0.26861713685228195,304.2080121912352,-0.17253835002532683,2.0896498645763475,261.73738556652154,19148.185586745236,71.94024320921707,0.8434159709471394
